chr,start,end
chr3,162552057,162615695
chr4,10214161,10234202
chr4,12355208,12369885
chr4,21372272,21383728
chr4,25690692,25730989
chr4,27337951,27354279
chr4,35507556,35521583
chr4,48178815,48192747
chr4,49561974,49658600
chr4,57623398,57718195
chr4,60753053,60805487
chr4,62616635,62670344
chr4,64697458,64708246
chr4,67884759,67899235
chr4,70127633,70226887
chr4,75071728,75089031
chr4,77782349,77792983
chr4,88704669,88721827
chr4,92576875,92618430
chr4,93984189,94049823
chr4,95093856,95147055
chr4,97111259,97122591
chr4,114217609,114310070
chr4,119053836,119135137
chr4,129914328,130021169
chr4,131147198,131167454
chr4,144927096,144959327
chr4,151858414,151881128
chr4,154647874,154675860
chr4,162240458,162264772
chr4,164275856,164298239
chr4,165869527,165882281
chr4,190093733,190130444
chr5,670746,722384
chr5,725195,825641
chr5,17491430,17515789
chr5,92058185,92082555
chr5,106801164,106839365
chr5,107132695,107149604
chr5,137546950,137575559
chr5,149959934,149998982
chr5,171249149,171294658
chr5,179040932,179096306
chr6,2787926,2798225
chr6,26681910,26941503
chr6,32073851,32107531
chr6,32449524,32516916
chr6,34507654,34527482
chr6,35846984,35879498
chr6,53931056,53942914
chr6,62206257,62242127
chr6,77016889,77027769
chr6,78969054,79035173
chr6,93999124,94018560
chr6,103737965,103762049
chr6,146212594,146228835
chr6,153960775,153978061
chr6,167704945,167731350
chr7,2613425,2640821
chr7,6754357,6914558
chr7,13982217,14013166
chr7,74842440,75090001
chr7,104633746,104644391
chr7,133785166,133798097
chr7,140130664,140148684
chr7,140192154,140207217
chr7,141769632,141805530
chr7,143911613,144051219
chr7,151118605,151129869
chr7,158260725,158280589
chr7,158712164,158745421
chr8,594933,606452
chr8,972082,988464
chr8,1770463,1802268
chr8,2254676,2271139
chr8,7225357,7291032
chr8,7397874,8055248
chr8,10772747,10808287
chr8,11859741,12578078
chr8,17406780,17417922
chr8,24974432,24991115
chr8,42144991,42158273
chr8,51027286,51048729
chr8,52464702,52493761
chr8,56207255,56218669
chr8,72562784,72601266
chr8,93695418,93724919
chr8,99257392,99304130
chr8,105262974,105294925
chr8,114810354,114830734
chr8,115365898,115442722
chr8,133131337,133191840
chr8,137837238,137886971
chr8,141558804,141572548
chr8,144299095,144336505
chr9,23745591,23776451
chr9,27741362,27770007
chr9,40542839,42136014
chr9,44209784,44855725
chr9,68288306,69978010
chr9,72409524,72435713
chr9,81106717,81196896
chr9,133627891,133643229
chr9,135785452,135796769
chr9,139569577,139609886
chr10,1455544,1468978
chr10,12801502,12828760
chr10,15010922,15060276
chr10,19246587,19263968
chr10,20301901,20321597
chr10,20522041,20546838
chr10,21345826,21360700
chr10,29757820,29768499
chr10,47058781,47069678
chr10,47617400,47632764
chr10,51545873,51803332
chr10,56955924,56996718
chr10,62611192,62635705
chr10,65771003,65794120
chr10,75370354,75421812
chr10,83345613,83370101
chr10,88413708,88487754
chr10,95118432,95136246
chr10,97222710,97254305
chr10,101551345,101594729
chr10,103381603,103392888
chr10,112477411,112493725
chr10,114523869,114612972
chr10,118636693,118659183
chr10,120000104,120016868
chr10,128514344,128534250
chr10,135365146,135506692
chr11,8378677,8403392
chr11,18950245,18970736
chr11,25707052,25718969
chr11,27231335,27251364
chr11,46739135,46786780
chr11,115411468,115454325
chr11,118331476,118407602
chr11,125974228,126053790
chr12,150431,199532
chr12,9707311,9740067
chr12,17590444,17607441
chr12,22197016,22237485
chr12,57817974,57863018
chr12,61524956,61536108
chr12,69527779,69542497
chr12,80399815,80445669
chr12,129148985,129172019
chr12,130315618,130353094
chr12,132647371,132858663
chr13,29902632,29934659
chr13,38078341,38115110
chr13,54988296,55080781
chr13,69768293,69817653
chr13,108325121,108810187
chr14,20310924,20332797
chr14,26779366,26829271
chr14,41608347,41657337
chr14,55135426,55158376
chr14,67858375,67937892
chr14,103928820,103963089
chr14,106199365,106303437
chr14,106342306,106693466
chr14,107152259,107176213
chr15,22161334,22205345
chr15,56791013,56810750
chr15,71033598,71048246
chr15,76891500,76902257
chr15,92644909,92659678
chr16,642611,916122
chr16,3407259,3420814
chr16,32950242,33596088
chr16,63901391,64331503
chr16,67229487,67293076
chr16,78395404,78770421
chr17,223764,401126
chr17,632426,653818
chr17,2245597,2301080
chr17,7207769,7336144
chr17,15843561,15862113
chr17,28952018,29061524
chr17,34465090,34629684
chr17,37816068,37833805
chr17,39407982,39430519
chr17,42831224,42878760
chr17,44187493,44198145
chr17,44219556,44267690
chr17,64440601,64460439
chr18,4675412,4710869
chr18,37649053,37703938
chr18,37944741,37986160
chr18,48582835,48593507
chr19,20454186,20499870
chr19,23198104,23285924
chr19,23410811,23466988
chr19,31651322,31672143
chr19,40751399,40763839
chr19,43211271,43290773
chr19,47388307,47412659
chr19,51824353,51880341
chr19,54001910,54107686
chr19,54722276,54741307
chr20,12654768,12709062
chr20,35630415,35717131
chr21,11052618,11108136
chr21,32525346,32537469
chr21,43471776,43488016
chr22,17844296,17867492
chr22,19343210,19376438
chr22,22740308,22752868
chr22,23058930,23223233
chr22,24271600,24344410
chr22,24350518,24382750
chr22,41572462,41586088
chrX,134806,255897
chrX,2393141,2441150
chrX,4262728,4275647
chrX,6220387,6234037
chrX,8154353,8165291
chrX,15644315,15658925
chrX,47781211,47890814
chrX,56411567,56459651
chrX,70327037,70399708
chrX,72318636,72388991
chrX,75611580,75647039
chrX,76136972,76378832
chrX,87868827,87899464
chrX,88295437,88420722
chrX,88939628,89067333
chrX,89526737,89659574
chrX,89707253,89767391
chrX,91158913,91313739
chrX,92190299,92245525
chrX,101723880,101741893
chrX,112571021,112601438
chrX,123013803,123043139
chrX,126822556,126854657
chrX,145172196,145186358
chr1,1627907,1672591
chr1,16935945,17048467
chr1,34163720,34176639
chr1,72749849,72775122
chr1,72788714,72811904
chr1,112695675,112706128
chr1,149041711,149190306
chr1,149205038,149229831
chr1,152555177,152586528
chr1,152757691,152768247
chr1,190976384,191031822
chr1,196738612,196812518
chr1,211918247,211947748
chr2,10140652,10160817
chr2,17048019,17062275
chr2,34716759,34737045
chr2,52754457,52781530
chr2,70604873,70774092
chr2,89133113,89995025
chr2,90121404,90135873
chr2,143550556,143571405
chr2,188178090,188448730
chr2,188839927,188882476
chr2,189467965,189567775
chr2,189567945,189579317
chr2,230094822,230115370
chr3,4121224,4213964
chr3,46801806,46849577
chr3,115610365,115676622
chr3,125707076,125721850
chr3,126728813,126879285
chr3,162513138,162625983
chr3,164516113,164564528
chr3,193886149,193905971
chr3,197304280,197314810
chr4,21371992,21383728
chr4,27373054,27387573
chr4,64697458,64708246
chr4,67884759,67899235
chr4,70127633,70229422
chr4,93490528,93682900
chr4,94049690,94381281
chr5,725195,825641
chr5,17491213,17515789
chr5,18729081,18889781
chr5,92056363,92084770
chr5,103860362,103878401
chr5,107118444,107165264
chr5,180378877,180418091
chr6,32449524,32527272
chr6,46190243,46208569
chr6,77016889,77027769
chr6,78969054,79035173
chr6,94553886,94596350
chr6,103737965,103762049
chr7,74842440,75095755
chr7,109437081,109462687
chr7,133785166,133795622
chr7,142162916,142176424
chr8,7385256,7809894
chr8,11949540,12412790
chr8,52361773,52386593
chr8,68842988,68870815
chr9,44243423,44855725
chr9,76337404,76375693
chr9,87012589,87035282
chr9,128938766,128954557
chr10,56955924,56996718
chr10,67308580,67325453
chr10,114433450,114492644
chr10,135355582,135506692
chr11,25702322,25718969
chr11,27232243,27251364
chr12,161209,199532
chr12,20558671,20597977
chr12,79804809,79830838
chr12,85179289,85206199
chr12,85209648,85237846
chr12,132647371,132887378
chr13,38075954,38115110
chr13,54988296,55080781
chr13,55638785,55768015
chr13,56200944,56329717
chr13,57758259,57778368
chr13,69248300,69264673
chr13,69766020,69846759
chr13,93930404,94014625
chr13,108318571,108810187
chr14,20299563,20332354
chr14,27745764,27761335
chr14,41610485,41716574
chr14,100198925,100215733
chr14,106246291,106693466
chr15,25261774,25462316
chr15,56790896,56801701
chr15,76868216,76895763
chr15,87895596,87913537
chr16,63901391,64331503
chr16,78395404,78770421
chr17,21989334,22049070
chr17,44219556,44247164
chr19,35849482,35861836
chr20,1561642,1593837
chr22,22740308,22794082
chr22,23058930,23222279
chr22,24353739,24396802
chrX,47781211,47890814
chrX,88295779,88445331
chrX,88805597,89067333
chrX,89546130,89653913
chrX,91158913,91222067
chrX,91461954,91613844
chrX,92190867,92243399
chr1,1627907,1687638
chr1,16931318,17048467
chr1,72749849,72775122
chr1,72788714,72811136
chr1,149041852,149190306
chr1,149205404,149242651
chr1,152555177,152586582
chr1,152757691,152768688
chr1,169233963,169271792
chr1,190976384,191021828
chr1,196738612,196801643
chr1,208618375,208633536
chr1,209603361,209618705
chr2,34699316,34737045
chr2,52754457,52781530
chr2,89133113,90135873
chr2,189567945,189579317
chr3,4121224,4230372
chr3,26591277,26611857
chr3,46801806,46847604
chr3,64050661,64098754
chr3,98793598,98814248
chr3,125707076,125722320
chr3,126728813,126879285
chr3,162552057,162625983
chr3,164527691,164564528
chr3,183039950,183052242
chr3,195422278,195464854
chr4,21372028,21383728
chr4,67884759,67899235
chr4,70127633,70231787
chr5,725195,825641
chr5,17481600,17515789
chr5,107109827,107165264
chr5,147267731,147400410
chr5,180380192,180418091
chr6,29871637,29904865
chr6,32449524,32509271
chr6,77016889,77027769
chr6,78969054,79035173
chr6,103737965,103762049
chr7,10010908,10022493
chr7,109437081,109454259
chr7,132478528,132559273
chr7,132563255,132590077
chr7,142162916,142176508
chr8,594933,606452
chr8,12247146,12281109
chr8,24974432,24991115
chr8,68842988,68870815
chr8,137824738,137856314
chr9,44243423,44855725
chr9,128938766,128954557
chr9,140234195,140255821
chr10,34135568,34648736
chr10,56955924,56996718
chr10,135358665,135506692
chr11,25702322,25718969
chr11,118336891,118354990
chr12,150431,199532
chr12,122764909,122802641
chr12,132647371,132887378
chr13,38076256,38126196
chr13,55022184,55076220
chr13,56224813,56334105
chr13,57758259,57778368
chr13,69252996,69264673
chr13,93922837,94015230
chr14,20299563,20332354
chr14,41610485,41657337
chr14,106246291,106693466
chr15,42634301,42645768
chr15,56791013,56801701
chr15,83408145,83642254
chr15,102405125,102459244
chr16,63901391,64331869
chr16,78653376,78923825
chr17,44225754,44247164
chr19,35849482,35861836
chr20,1578951,1593837
chr21,43471776,43488016
chr22,23054204,23223233
chr22,24350518,24382750
chrX,4262728,4275903
chrX,47781211,47890814
chrX,76136972,76357623
chrX,88295779,88420722
chrX,88939628,89067333
chrX,89546130,89674220
chrX,89707253,89748800
chrX,91158913,91313739
chrX,92190299,92243399
chr1,62909,721290
chr1,1627907,1693318
chr1,16886124,17048467
chr1,72749849,72822824
chr1,112695675,112706128
chr1,149082626,149190306
chr1,152555177,152586582
chr1,152754631,152768688
chr1,190976384,191031822
chr1,196738612,196816718
chr1,211918247,211934369
chr2,34701383,34737045
chr2,52754457,52781530
chr2,89133113,90135873
chr2,189567945,189579317
chr3,4121224,4213964
chr3,46801806,46849577
chr3,125707076,125721850
chr3,126724370,126879285
chr3,129761125,129885663
chr3,162532939,162623885
chr4,21371992,21383728
chr4,64697458,64708246
chr4,65464992,65513564
chr4,70123499,70229422
chr4,93490528,93675391
chr4,94022691,94280077
chr4,165869527,165882281
chr4,172367776,172377921
chr4,186430502,186447570
chr5,725195,825641
chr5,17491213,17515789
chr5,107121960,107165264
chr5,147289667,147400410
chr5,150205489,150224083
chr5,179052546,179096306
chr5,180378877,180418091
chr6,26681910,26783655
chr6,32454512,32527272
chr6,77016889,77027595
chr6,78969054,79032580
chr6,103737965,103762049
chr7,24480624,24583408
chr7,70420427,70431587
chr7,102238121,102336152
chr7,109437081,109462687
chr7,132478528,132592389
chr7,133785166,133798097
chr7,143917590,144033839
chr8,5543122,5558046
chr8,7323442,8055248
chr8,11861798,12551618
chr8,24970502,24991115
chr8,52360897,52385606
chr8,136623381,136634612
chr9,41854480,44214733
chr9,44234440,47217164
chr9,68317831,69630327
chr9,76337404,76375693
chr9,140272992,140299015
chr10,34135568,34648736
chr10,56955924,56996718
chr10,67305074,67325453
chr10,114433450,114491924
chr10,115120437,115158306
chr10,135351175,135506692
chr11,18949061,18960738
chr11,25702322,25718969
chr11,27232243,27249911
chr12,8371321,8584660
chr12,11512560,11543374
chr12,17588551,17607441
chr12,132647371,132887378
chr13,25569065,25580620
chr13,38072025,38125214
chr13,54924041,55074317
chr13,55638785,55771923
chr13,56216325,56329717
chr13,57758259,57778368
chr13,69251638,69264673
chr13,93936782,94009543
chr14,26779366,26829271
chr14,31161418,31225025
chr14,41602895,41657337
chr14,42840593,42855705
chr14,100204571,100215733
chr14,106194466,106757607
chr14,107160326,107176213
chr15,56790799,56801701
chr15,71027768,71039079
chr15,76869930,76902257
chr15,78978159,79040428
chr15,83402697,83642254
chr16,63901391,64331503
chr16,78665746,78924958
chr17,34465090,34629684
chr17,44219556,44267690
chr19,35849482,35861836
chr20,1561642,1593837
chr21,25968239,25990665
chr22,23019959,23223233
chr22,24283005,24344410
chrX,47781211,47890814
chrX,88295779,88420722
chrX,88818985,89076175
chrX,91095723,91222067
chrX,91528208,91674583
chrX,92190299,92243399
chr1,62909,718651
chr1,1627907,1687675
chr1,16886124,17048467
chr1,64109265,64166288
chr1,72746522,72811904
chr1,81665921,81684055
chr1,112695675,112706206
chr1,147330945,147382820
chr1,149041852,149190306
chr1,152555177,152586105
chr1,190976384,191033976
chr1,196738612,196801990
chr1,208620762,208631856
chr1,210068013,210095661
chr1,211918247,211934369
chr2,34701614,34737045
chr2,52754457,52781530
chr2,89133113,90135873
chr2,131822880,131881067
chr2,188308012,188406633
chr2,188840209,188947841
chr2,189179248,189202876
chr2,189567945,189579317
chr3,4121224,4230503
chr3,46801806,46847604
chr3,64049504,64098754
chr3,125707076,125721850
chr3,126728813,126879285
chr3,129741355,129808799
chr3,162552057,162615903
chr3,164496690,164550535
chr4,10214161,10234995
chr4,12359937,12369999
chr4,16607520,16659009
chr4,49206428,49658600
chr4,62616635,62670344
chr4,64697506,64708246
chr4,70127633,70224838
chr4,77782349,77793376
chr4,93057646,93124994
chr4,93618998,93658239
chr4,120923205,120958370
chr4,151858414,151881401
chr4,186417312,186447570
chr4,190093733,190130444
chr5,670746,722384
chr5,725195,825641
chr5,17481600,17515789
chr5,107132695,107165264
chr5,150205489,150224083
chr5,180380192,180418091
chr6,26681910,26941503
chr6,32454512,32509271
chr6,77016889,77027769
chr6,78969054,79035173
chr6,103737965,103762049
chr6,142065497,142102229
chr7,8447956,8462818
chr7,64982233,65060552
chr7,102238121,102336828
chr7,109437081,109462687
chr7,111168727,111285820
chr7,133785166,133798097
chr7,140192331,140207217
chr7,143909434,144051219
chr8,7225357,7809894
chr8,7935844,8055248
chr8,10772747,10808287
chr8,11859741,12554743
chr8,51030338,51044524
chr8,136623381,136638533
chr8,137824738,137862435
chr9,68317831,69630327
chr9,128937483,128954297
chr10,53788882,53811119
chr10,56955924,56996718
chr10,67307912,67325453
chr10,114527627,114612972
chr10,135355065,135506692
chr11,4256118,4386914
chr11,8389231,8403392
chr11,18949061,18961284
chr11,25707052,25718969
chr11,118365264,118383907
chr12,8522923,8581129
chr12,17590444,17607441
chr12,132647371,132887378
chr13,38072025,38126196
chr13,55691371,55754810
chr13,56264446,56329717
chr13,57763279,57778368
chr13,69769070,69875266
chr14,26779631,26829271
chr14,27739042,27761335
chr14,41610485,41657337
chr14,106197116,106693466
chr14,107152259,107176213
chr15,76891500,76902257
chr15,87895596,87910210
chr16,33338113,33631818
chr16,63901391,64331503
chr17,222712,420165
chr17,34465090,34629684
chr17,37816068,37835842
chr17,44225754,44247164
chr20,15624157,15646946
chr21,32526526,32537469
chr22,23058930,23223233
chr22,24270778,24344410
chr22,24350518,24382750
chr22,35894591,35908455
chrX,47781211,47890814
chrX,56424772,56459651
chrX,75611580,75647039
chrX,76195982,76378832
chrX,87868375,87899464
chrX,88295779,88422193
chrX,88939628,89067333
chrX,89546130,89674220
chrX,89707253,89748800
chrX,91158913,91222067
chrX,91528208,91710179
chrX,92190867,92243399
chrX,153134548,153161131
chr1,62909,740857
chr1,1627907,1693318
chr1,16886124,17048467
chr1,72749849,72811136
chr1,112695675,112706128
chr1,147330945,147382820
chr1,149041711,149202733
chr1,152555177,152586226
chr1,152757691,152768688
chr1,190976384,191033976
chr1,196738612,196801838
chr1,210068955,210095661
chr2,34701383,34737045
chr2,52754457,52781530
chr2,89133113,89995025
chr2,90113969,90211593
chr2,188191837,188435643
chr2,188840209,188882476
chr2,189174911,189222981
chr2,189506178,189567775
chr2,189567945,189579317
chr3,4121224,4213964
chr3,46801806,46849577
chr3,64050661,64098754
chr3,125707076,125721850
chr3,126728813,126879285
chr3,129760623,129806912
chr3,162513138,162615903
chr3,164497951,164550535
chr4,21371992,21383728
chr4,70127633,70236139
chr4,190098563,190130444
chr5,725195,825641
chr5,17491213,17515789
chr5,107132695,107165264
chr5,147289667,147400410
chr5,150205489,150224083
chr5,180378877,180418091
chr6,26698729,26783655
chr6,32454512,32527272
chr6,77016889,77027769
chr6,78969054,79035173
chr6,103737965,103762049
chr7,109437081,109453807
chr7,111168727,111285820
chr7,133785166,133795829
chr7,141770118,141790171
chr7,143938302,144051219
