chr,start,end
chr4,173426251,173433200
chr13,43299301,43303250
chr17,72333571,72336720
chr2,189118878,189123227
chr10,18840824,18863173
chr1,109568142,109583091
chr7,155196619,155202018
chr19,30001806,30006505
chr1,229663292,230131691
chr3,136020013,136028762
chr6,126180974,126187823
chr16,546310,557759
chr9,134617370,134623069
chr4,162445276,162457625
chr20,1,63025520
chr20,1,63025520
chr20,1,63025520
chr4,173426251,173433200
chr2,242862750,243101834
chr17,19916,52415
chr9,137209870,137231369
chr14,101922811,101948110
chr4,112237627,112243476
chr21,36260132,36263731
chr5,1419812,1449111
chr14,105604219,105690618
chr19,1456896,1472995
chr11,1072396,1086845
chr18,76738501,76741900
chr3,162129009,162156108
chr7,4823004,4846653
chr3,11979003,11986152
chr20,62747656,62767805
chr7,992204,1004003
chr14,105313119,105363218
chr8,144808552,144857001
chr22,18877423,19021072
chr2,239132934,239150883
chr22,19746123,19752822
chr2,129783753,129788052
chr16,1013960,1038009
chr18,12634639,12704138
chr3,71773213,71805112
chr8,70319636,70325935
chr16,49888160,49893959
chr8,144678747,144686246
chr16,48417510,48420659
chr14,103983311,104019410
chr9,128507620,128523769
chr4,60324031,60348330
chr11,544096,568345
chr4,46034669,46056468
chr12,40743786,40764585
chr4,32286478,32306427
chr16,2513160,2528209
chr4,993426,1007875
chr9,139007870,139021569
chr20,62192456,62204655
chr15,102023174,102032323
chr13,110433350,110442449
chr19,534846,543445
chr3,11757553,11763952
chr14,36001663,36006612
chr17,8923591,8928140
chr10,92616300,92619599
chr7,139874511,139877810
chr4,2043828,2070927
chr9,136855670,136859519
chr14,105804069,105966368
chr9,38065541,38070990
chr8,1948133,1952282
chr2,241757650,241760849
chr16,568060,781309
chr18,57591359,60942958
chr18,57591359,60942958
chr18,57591359,60942958
chr8,145535532,145563181
chr3,196694556,196697655
chr14,43488764,44025313
chr16,1812010,1919109
chr8,145105202,145172451
chr21,24824831,24891230
chr16,814560,864359
chr20,62661556,62682605
chr11,31648520,31665319
chr17,510166,518415
chr3,194989364,194996063
chr13,53419100,53424099
chr15,99190274,99194723
chr7,6691005,6695354
chr7,148393597,148397646
chr13,113861700,113865599
chr9,89559921,89563120
chr20,62325106,62375405
chr6,170107442,170141141
chr12,52206886,52217185
chr2,47796069,47804718
chr17,42428840,42434839
chr17,74233271,74237970
chr19,42058856,42063255
chr12,110149570,110153769
chr2,25562119,25566318
chr7,191047,195246
chr3,123165813,123169762
chr2,20422292,20426141
chr14,99639611,99643260
chr22,23411023,23414122
chr15,27111304,27114303
chr4,2231628,2271527
chr18,7561339,7579738
chr20,60638405,60651504
chr15,78110192,78113491
chr2,24712719,24715868
chr5,6711562,6715661
chr16,47176260,47195009
chr20,59822005,59829354
chr18,11507939,11513538
chr5,99000213,99230262
chr6,103156124,103268473
chr9,139495720,139591919
chr16,89098960,89186009
chr7,87317794,87371143
chr16,85643960,85684659
chr1,189601942,189634091
chr1,976102,1006801
chr9,140889420,140919169
chr16,82159410,82186109
chr16,89072010,89097959
chr12,40710086,40726735
chr2,238553084,238560283
chr6,34201589,34207688
chr3,13321953,13326902
chr10,88124850,88129249
chr6,138311874,138316173
chr12,1638242,1641591
chr9,139936320,140019869
chr17,30808503,30834152
chr20,62446706,62469705
chr5,72733456,72745455
chr5,462912,474611
chr6,107434524,107440523
chr4,2536428,2540227
chr19,1527946,1578195
chr11,99487836,99492735
chr12,39069586,39188385
chr1,189001792,189101691
chr10,117170590,117265039
chr2,75822165,75916014
chr1,189244292,189321991
chr4,158517876,158595125
chr5,44441605,44518354
chr1,1216052,1289801
chr4,35311931,35377080
chr7,1043954,1106403
chr6,67801396,67857945
chr9,139696270,139751519
chr1,192305442,192359241
chr13,48901150,48942999
chr2,29337019,29377068
chr7,15685605,15723804
chr21,22838431,22868080
chr8,144507797,144531646
chr4,61510881,61534430
chr13,83260350,83283349
chr17,37997340,38020189
chr16,311660,334309
chr7,81324444,81344893
chr9,140107470,140127719
chr8,144136415,144156214
chr16,1550760,1569359
chr1,246408442,246426941
chr11,1212761,1229969
chr11,604896,620745
chr19,4492746,4507895
chr9,139888220,139902969
chr10,134888890,134900889
chr14,105770469,105782418
chr5,101706063,101717612
chr7,1581104,1591403
chr6,29334188,29342637
chr2,228818279,228826078
chr15,78761492,78768841
chr6,137986924,137994223
chr6,29343438,29350587
chr21,43929033,43936132
chr20,22146500,22153549
chr4,39973831,39980330
chr1,1016202,1022651
chr7,9232955,9238704
chr5,180514756,180519555
chr13,52347400,52351399
chr6,16883138,16886837
chr6,137768324,137771523
chr9,22140791,22143990
chr17,44847448,44850602
chr7,5426654,5429753
chr21,45704774,45751673
chr16,3928960,3945359
chr20,61764955,61768554
chr10,734230,736879
chr10,134914840,134929139
chr21,34692882,34697481
chr19,35758256,35761955
chr4,185745582,185748531
chr3,104361663,104425962
chr19,14199146,14203045
chr13,45041651,45044850
chr3,106047763,106459412
chr12,102416522,102601222
chr13,89495300,89568649
chr9,31202441,31267990
chr12,81951622,81996221
chr17,79064671,79099170
chr7,1812204,1838603
chr13,89419200,89440499
chr6,96050196,96071245
chr5,15227062,15236061
chr6,27285438,27290737
chr16,88163760,88167609
chr15,78750542,78753341
chr7,61781595,62745394
chr10,51294274,51497623
chr13,19084801,19192700
chr16,33131810,33359509
chr1,248603192,248608691
chr4,173426251,173433200
chr2,106877391,106885140
chr4,149098926,149102425
chr4,3445128,3450877
chr7,8827005,8866954
chr19,49207034,49210883
chr13,82693000,82737899
chr9,70649171,70732620
chr2,189118878,189123227
chr2,628423,634222
chr21,42845182,42848531
chr12,125023750,125027399
chr7,155196619,155202018
chr4,93538553,93580502
chr8,145535532,145563181
chr12,37868436,38954035
chr16,1268760,1377859
chr12,74102186,74106485
chr17,77674021,77684270
chr19,1220546,1261245
chr19,1456896,1472995
chr20,62446706,62469705
chr4,6783075,6789974
chr9,136931420,136944019
chr16,1013960,1038009
chr4,1871378,1875227
chr10,42793174,42819823
chr11,24274370,24291769
chr4,20404078,20426577
chr20,60638405,60651504
chr6,32658039,32664488
chr7,156771569,156777768
chr4,62477231,62534130
chr2,242862750,243101834
chr8,138125158,138128257
chr17,37997340,38020189
chr12,84578422,84597621
chr16,546310,557759
chr6,170107442,170141141
chr5,462912,474611
chr4,1414726,1423146
chr10,91496250,91504649
chr17,510166,518415
chr3,185534909,185541208
chr19,18389896,18393845
chr16,57360360,57369159
chr9,139007870,139021569
chr4,162445276,162457625
chr2,170749577,170820726
chr11,31648520,31665319
chr17,91066,95065
chr7,79463244,79482443
chr6,138311874,138316173
chr20,1238500,1241899
chr7,139874511,139877810
chr2,241845150,241877549
chr11,48365970,48389619
chr1,198773092,198776291
chr4,149098926,149102425
chr4,3445128,3450877
chr9,45688195,45717944
chr7,8827005,8866954
chr19,49207034,49210883
chr1,230131892,230134841
chr13,82693000,82737899
chr9,42152941,42338644
chr2,189118878,189123227
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr21,42845182,42848531
chr10,133452740,133458239
chr12,125023750,125027399
chr9,132204270,132218019
chr20,61070405,61078854
chr2,242862750,243101834
chr19,12693346,12698345
chr7,31589355,31593704
chr2,170749577,170820726
chr9,99953920,99974969
chr19,1,59128983
chr2,241845150,241877549
chr2,242862750,243101834
chr17,19916,52415
chr9,137209870,137231369
chr14,101922811,101948110
chr21,36260132,36263731
chr5,1419812,1449111
chr14,105604219,105690618
chr19,1456896,1472995
chr11,1072396,1086845
chr18,76738501,76741900
chr3,11979003,11986152
chr20,62747656,62767805
chr7,992204,1004003
chr8,144808552,144857001
chr11,1241720,1266919
chr8,144989552,145019351
chr4,111611977,111618276
chr4,133179026,133197575
chr16,1013960,1038009
chr18,12634639,12704138
chr3,71773213,71805112
chr5,56246055,56249154
chr8,144678747,144686246
chr16,48417510,48420659
chr14,103983311,104019410
chr13,63954600,64042299
chr4,46034669,46056468
chr12,40743786,40764585
chr4,32286478,32306427
chr16,2513160,2528209
chr9,139007870,139021569
chr6,32357739,32361488
chr7,139874511,139877810
chr4,2043828,2070927
chr9,136855670,136859519
chr14,105804069,105966368
chr8,1948133,1952282
chr2,241757650,241760849
chr16,568060,781309
chr8,145535532,145563181
chr3,196694556,196697655
chr14,43488764,44025313
chr14,43488764,44025313
chr11,31648520,31665319
chr17,510166,518415
chr3,194989364,194996063
chr2,102967691,102973790
chr20,62325106,62375405
chr17,74233271,74237970
chr12,110149570,110153769
chr14,99639611,99643260
chr17,78693721,78720670
chr20,60638405,60651504
chr15,78110192,78113491
chr5,6711562,6715661
chr16,47176260,47195009
chr20,59822005,59829354
chr5,99000213,99230262
chr7,87317794,87371143
chr17,36301935,36331444
chr16,89072010,89097959
chr3,147823263,147840612
chr6,32835739,32846188
chr6,32427739,32433538
chr6,138311874,138316173
chr20,1238500,1241899
chr9,139936320,140019869
chr20,62446706,62469705
chr5,26383055,26395554
chr6,32344589,32350738
chr6,32687789,32692938
chr19,1527946,1578195
chr2,224827979,224836328
chr11,99487836,99492735
chr16,18586660,18691409
chr3,83969263,84073512
chr5,119527913,119628062
chr5,44441605,44518354
chr4,70870287,70939736
chr1,192305442,192359241
chr1,105587542,105638891
chr10,134698890,134743139
chr18,65862959,65906408
chr13,48901150,48942999
chr1,105940992,105982791
chr1,106096592,106129091
chr5,150256619,150285768
chr15,62233055,62260754
chr6,67367196,67393195
chr18,69043609,69060908
chr16,1240060,1255309
chr6,29343438,29350587
chr2,103071941,103077840
chr5,180514756,180519555
chr18,76411901,76416350
chr5,168909534,168913833
chr1,105253042,105257291
chr3,86906413,86910662
chr4,1046276,1050375
chr13,52347400,52351399
chr14,44500264,44550463
chr20,61764955,61768554
chr10,734230,736879
chr10,134914840,134929139
chr21,34692882,34697481
chr4,185745582,185748531
chr17,21557273,21684891
chr3,4242603,4276802
chr6,32676089,32680138
chr4,131945376,132355275
chr12,69861186,69959185
chr4,102791103,102855352
chr8,144734397,144752701
chr20,54856243,54863742
chr9,9336491,9343090
chr14,85135661,85140460
chr9,136876070,136880569
chr19,876746,880895
chr16,1421860,1425109
chr2,193763928,193766777
chr12,125023750,125027399
chr22,18877423,19021072
chr22,18877423,19021072
chr10,1,38000000
chr17,70900001,81195210
chr17,70900001,81195210
chr10,1,17300000
chr10,42300000,135534747
chr1,142600001,249250621
chr7,61700000,159138663
chr7,127100001,143100000
chr7,61700001,77500000
chr1,142600000,155000000
chr7,1,59900000
chr7,59900000,159138663
chr7,1,59900000
chr7,59900000,159138663
chr7,1,59900000
chr7,59900000,159138663
chr7,1,59900000
chr7,59900000,159138663
chr16,1,90354753
chr7,1,59900000
chr7,59900000,159138663
chr9,33200001,68700000
chr17,38100001,81195210
chr9,33200001,68700000
chr7,1,59900000
chr7,59900000,159138663
chr2,241845150,241877549
chr11,48365970,48389619
chr15,22832006,23227205
chr8,70319636,70325935
chr2,224827979,224836328
chr4,186976882,186980031
chr1,248355192,248441341
chr1,248301742,248345591
chr1,248348892,248353041
chr20,26261000,26319569
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr20,29803910,31607188
chr1,109568142,109583091
chr10,133452740,133458239
chr16,208961,227010
chr7,73825694,73875843
chr20,31856339,32115188
chr13,114919849,114931198
chr20,31784039,31851638
chr20,31612989,31693638
chr8,144698347,144715646
chr2,241845150,241877549
chr11,48365970,48389619
chr2,242862750,243101834
chr2,242862750,243101834
chr17,19916,52415
chr4,112237627,112243476
chr14,102177211,102181010
chr2,239132934,239150883
chr2,241384800,241410449
chr2,241757650,241760849
chr15,61686055,61699454
chr2,2907366,2913265
chr2,238553084,238560283
chr2,241978600,242013749
chr7,119366044,119389093
chr2,239050584,239072583
chr2,242125150,242142699
chr2,241077950,241090499
chr1,168571341,168575140
chr7,76127094,76162543
chr2,241429050,241512099
chr2,241553000,241580099
chr2,241670550,241694799
chr2,242703800,242707799
chr20,26261000,26319569
chr10,18840824,18863173
chr16,46402010,46501409
chr11,54793270,54996119
chr12,74102186,74106485
chr2,166009077,166017226
chr8,7195930,7838129
chr12,16418436,16421935
chr17,62901304,62923703
chr2,71993915,71999964
chr3,6319153,6337752
chr1,249135692,249203541
chr16,33131810,33359509
chr7,111231194,111236343
chr1,238313842,238318791
chr10,31441474,31447273
chr3,192388309,192392958
chr4,112237627,112243476
chr4,101958153,101966252
chr9,131698620,131702619
chr5,36448555,36462304
chr14,47707414,47717313
chr7,8827005,8866954
chr2,224827979,224836328
chr1,20496228,20498577
chr16,46402010,46501409
chr20,29803910,31607188
chr6,62178591,62231107
chr1,711052,847801
chr6,153954424,153967023
chr19,27732251,28102205
chr7,61781595,62745394
chr7,61781595,62745394
chr11,54793270,54996119
chr9,83958421,83975720
chr1,224200842,224217791
chr12,37868436,38954035
chr10,42532324,42784473
chr3,90258263,90504854
chr2,166009077,166017226
chr10,38771324,38905123
chr9,69946321,70001820
chr16,33995710,34197659
chr10,39061474,39154470
chr10,42356346,42399273
chr6,104916574,104937823
chr4,49090819,49660117
chr17,62901304,62923703
chr10,51294274,51497623
chr2,97845896,97911654
chr13,19084801,19192700
chr8,46838889,46988174
chr10,45224174,45360473
chr13,53097250,53105699
chr15,28834056,28893155
chr11,51571020,51594205
chr2,241845150,241877549
chr4,173426251,173433200
chr3,192388309,192392958
chr4,112237627,112243476
chr1,234314942,234325491
chr18,75380801,75384100
chr16,23933310,23942909
chr20,26261000,26319569
chr10,18840824,18863173
chr16,46402010,46501409
chr10,96868440,96877689
chr6,62178591,62231107
chr1,711052,847801
chr1,109568142,109583091
chr6,153954424,153967023
chr19,27732251,28102205
chr7,61781595,62745394
chr7,61781595,62745394
chr11,54793270,54996119
chr9,83958421,83975720
chr1,224200842,224217791
chr7,155196619,155202018
chr7,57930138,58054331
chr17,77674021,77684270
chr2,166009077,166017226
chr10,38771324,38905123
chr20,61070405,61078854
chr8,7195930,7838129
chr10,39061474,39154470
chr16,208961,227010
chr16,33835560,33919259
chr2,71993915,71999964
chr10,88827200,88931249
chr1,22332628,22389727
chr10,81383074,81427173
chr16,84389660,84403809
chr7,205597,217146
chr9,10019641,10023340
chr2,91595105,91649995
chr2,241845150,241877549
chr4,173426251,173433200
chr3,192388309,192392958
chr4,112237627,112243476
chr18,75380801,75384100
chr16,23933310,23942909
chr10,18840824,18863173
chr10,96868440,96877689
chr1,711052,847801
chr1,109568142,109583091
chr6,153954424,153967023
chr7,61781595,62745394
chr9,83958421,83975720
chr4,93538553,93580502
chr8,145535532,145563181
chr22,23898973,23903522
chr4,60814481,60818680
chr5,6711562,6715661
chr16,1268760,1377859
chr12,74102186,74106485
chr19,1220546,1261245
chr19,1456896,1472995
chr4,2043828,2070927
chr20,62446706,62469705
chr8,112285664,112304313
chr4,6783075,6789974
chr4,130065676,130069225
chr9,136931420,136944019
chr16,1013960,1038009
chr4,1871378,1875227
chr2,241757650,241760849
chr15,78110192,78113491
chr16,88553560,88617659
chr20,59822005,59829354
chr9,138794770,138801019
chr14,105604219,105690618
chr16,48417510,48420659
chr20,60638405,60651504
chr8,144678747,144686246
chr8,1948133,1952282
chr6,170107442,170141141
chr19,18389896,18393845
chr9,136855670,136859519
chr10,88827200,88931249
chr1,22332628,22389727
chr16,84389660,84403809
chr2,10586522,10592371
chr9,10019641,10023340
chr16,88850110,88875759
chr3,183541759,183547058
chr16,4364260,4368209
chr2,24712719,24715868
chr14,101922811,101948110
chr21,36260132,36263731
chr5,1419812,1449111
chr7,4823004,4846653
chr7,992204,1004003
chr14,105313119,105363218
chr8,144808552,144857001
chr22,18877423,19021072
chr2,239132934,239150883
chr8,144989552,145019351
chr4,149364476,149367975
chr3,71773213,71805112
chr16,49888160,49893959
chr5,56246055,56249154
chr16,48417510,48420659
chr14,103983311,104019410
chr9,128507620,128523769
chr11,544096,568345
chr20,62192456,62204655
chr4,1025876,1035875
chr15,102023174,102032323
chr13,110433350,110442449
chr3,11757553,11763952
chr14,36001663,36006612
chr17,8923591,8928140
chr10,92616300,92619599
chr15,73659094,73662143
chr15,25419254,25463303
chr14,105804069,105966368
chr9,38065541,38070990
chr16,568060,781309
chr3,196694556,196697655
chr11,89484498,89567347
chr8,145105202,145172451
chr3,126067563,126079862
chr4,81117352,81127051
chr5,60625355,60630854
chr13,53419100,53424099
chr8,8748980,8753679
chr7,6691005,6695354
chr12,94540922,94545071
chr7,148393597,148397646
chr12,93962972,93966771
chr1,85665127,85668576
chr5,76504906,76508255
chr9,89559921,89563120
chr3,125673013,125679812
chr2,47796069,47804718
chr17,42428840,42434839
chr2,25562119,25566318
chr3,123165813,123169762
chr2,20422292,20426141
chr15,27111304,27114303
chr4,2231628,2271527
chr18,7561339,7579738
chr2,24712719,24715868
chr5,6711562,6715661
chr17,73551221,73628520
chr11,864546,926445
chr16,85643960,85684659
chr1,3379105,3419454
chr14,105152469,105186618
chr19,33877856,33911705
chr21,47398424,47428823
chr8,143844288,143871187
chr7,97838144,97861493
chr17,43905985,43925385
chr7,2564154,2583553
chr12,50343986,50356785
chr16,84223360,84232409
chr5,92918856,92923755
chr1,59246327,59250676
chr21,35443532,35447581
chr4,184018382,184022081
chr5,37838655,37842004
chr5,14580812,14583961
